Wavelength, Temperature
282,-0.174,0.119,-0.137,0.038,-0.134,-0.184,0.033,-0.139,-0.078,-0.189,-0.109,0.082,-0.021,-0.187,-0.163,-0.036,0.033,-0.132,0.185,-0.226,-0.132,-0.152,-0.129,-0.061,-0.051,-0.051,-0.081
281,-0.161,-0.014,-0.229,0.038,-0.133,-0.239,-0.068,0.069,-0.123,-0.161,-0.114,0.075,-0.114,-0.095,-0.07,-0.028,-0.073,0.02,-0.048,-0.272,-0.186,-0.098,-0.177,-0.132,-0.022,-0.01,-0.133
280,-0.112,-0.081,-0.239,0.039,-0.176,-0.203,-0.194,0.033,-0.136,-0.121,-0.144,-0.009,-0.136,-0.025,-0.046,0.03,-0.12,-0.021,-0.178,-0.29,-0.163,-0.008,-0.162,-0.171,-0.052,0.019,-0.117
279,-0.084,-0.168,-0.202,0.037,-0.221,-0.252,-0.16,-0.055,-0.05,-0.024,-0.138,0.007,0.013,-0.157,-0.028,0.085,-0.135,-0.064,-0.264,-0.363,-0.161,0.022,-0.197,-0.109,-0.087,0.139,-0.145
278,-0.117,-0.184,-0.17,0.069,-0.308,-0.242,0.015,-0.127,-0.008,0.009,-0.15,0.1,0.003,-0.274,0.076,0.015,-0.049,-0.068,-0.342,-0.386,-0.151,-0.059,-0.268,-0.123,-0.123,0.008,-0.169
277,-0.123,-0.034,-0.125,-0.017,-0.162,-0.216,0.08,-0.206,0.096,0,-0.232,0.081,0.071,-0.371,-0.035,-0.023,0.039,-0.17,-0.231,-0.303,-0.011,-0.03,-0.121,-0.115,-0.174,-0.115,-0.109
276,-0.137,-0.04,-0.139,-0.062,-0.121,-0.222,0.148,-0.131,0.011,0.001,-0.357,0.016,-0.008,-0.291,-0.054,0.001,0.053,-0.297,-0.072,-0.241,-0.059,-0.136,-0.01,-0.04,-0.171,-0.208,-0.034
275,-0.145,-0.105,-0.143,-0.126,0.059,-0.243,0.239,-0.026,-0.101,-0.063,-0.419,-0.109,-0.058,-0.185,-0.159,-0.113,0.022,-0.224,-0.018,-0.198,-0.108,-0.151,-0.058,-0.152,-0.251,-0.244,-0.069
274,-0.16,-0.089,-0.091,-0.183,0.077,-0.212,0.139,0.04,-0.206,-0.29,-0.497,-0.198,-0.208,-0.158,-0.32,-0.091,-0.223,-0.144,0.049,-0.071,-0.18,-0.014,0.018,-0.063,-0.286,-0.244,-0.121
273,-0.158,-0.144,-0.055,-0.186,-0.048,-0.307,-0.106,-0.002,-0.282,-0.281,-0.488,-0.254,-0.175,-0.207,-0.332,-0.215,-0.141,-0.091,0.114,-0.037,-0.269,-0.046,-0.096,-0.035,-0.252,-0.333,-0.144
272,-0.152,-0.166,-0.049,-0.178,-0.221,-0.195,-0.204,-0.109,-0.362,-0.328,-0.474,-0.21,-0.191,-0.258,-0.252,-0.376,-0.133,-0.112,-0.01,-0.055,-0.311,-0.01,-0.226,0.003,-0.203,-0.433,-0.213
271,-0.134,-0.078,-0.107,-0.246,-0.292,-0.042,-0.3,-0.18,-0.229,-0.411,-0.329,-0.251,-0.064,-0.297,-0.419,-0.395,-0.266,-0.177,-0.002,-0.161,-0.191,-0.122,-0.156,-0.025,-0.169,-0.373,-0.135
270,-0.136,-0.116,-0.02,-0.386,-0.306,-0.024,-0.259,-0.156,-0.128,-0.518,-0.212,-0.256,-0.084,-0.408,-0.446,-0.243,-0.372,-0.243,0.016,-0.203,-0.299,-0.12,-0.034,-0.057,-0.086,-0.322,-0.155
269,-0.197,-0.197,-0.07,-0.451,-0.165,-0.165,-0.204,-0.203,-0.124,-0.49,-0.181,-0.189,-0.146,-0.498,-0.611,-0.156,-0.381,-0.271,-0.104,-0.321,-0.242,-0.29,-0.13,-0.099,0.001,-0.182,-0.214
268,-0.285,-0.161,-0.145,-0.453,-0.201,-0.097,-0.147,-0.205,-0.118,-0.473,-0.219,-0.219,-0.197,-0.583,-0.577,0.085,-0.437,-0.286,-0.108,-0.148,-0.277,-0.411,-0.087,0.011,-0.043,0.097,-0.195
267,-0.306,-0.097,-0.144,-0.444,-0.204,-0.147,-0.293,-0.17,-0.247,-0.405,-0.278,-0.202,-0.264,-0.554,-0.549,0.082,-0.275,-0.192,-0.206,-0.085,-0.288,-0.559,-0.151,-0.06,-0.166,0.188,-0.151
266,-0.313,-0.175,-0.189,-0.357,-0.231,-0.025,-0.317,-0.176,-0.31,-0.341,-0.344,-0.361,-0.24,-0.55,-0.389,-0.049,-0.305,-0.178,-0.394,-0.015,-0.307,-0.483,-0.353,-0.184,-0.279,0.131,-0.093
265,-0.29,-0.241,-0.27,-0.417,-0.289,0.054,-0.334,-0.167,-0.358,-0.218,-0.315,-0.407,-0.167,-0.319,-0.33,-0.128,-0.347,-0.303,-0.333,0.024,-0.248,-0.329,-0.297,-0.361,-0.322,0.17,-0.04
264,-0.317,-0.31,-0.262,-0.433,-0.339,-0.027,-0.366,-0.127,-0.332,-0.285,-0.287,-0.303,-0.1,-0.209,-0.34,-0.241,-0.388,-0.346,-0.315,-0.05,-0.196,-0.123,-0.221,-0.325,-0.14,-0.026,-0.099
263,-0.326,-0.398,-0.174,-0.472,-0.265,-0.153,-0.388,-0.185,-0.348,-0.242,-0.478,-0.209,-0.167,-0.252,-0.339,-0.317,-0.332,-0.395,-0.279,-0.173,-0.044,-0.098,-0.236,-0.243,-0.105,-0.042,-0.204
262,-0.302,-0.513,0.006,-0.398,-0.341,-0.067,-0.417,-0.097,-0.354,-0.205,-0.464,-0.139,-0.192,-0.397,-0.36,-0.149,-0.354,-0.371,-0.317,-0.144,0.024,0.001,-0.173,-0.195,-0.002,-0.067,-0.187
261,-0.282,-0.481,0.056,-0.201,-0.323,-0.118,-0.414,-0.133,-0.354,-0.239,-0.432,-0.124,-0.297,-0.318,-0.477,-0.156,-0.196,-0.254,-0.367,-0.234,0.058,-0.079,-0.124,-0.291,-0.03,-0.061,-0.064
260,-0.286,-0.356,-0.036,-0.084,-0.396,-0.11,-0.418,-0.159,-0.29,-0.167,-0.46,-0.224,-0.403,-0.3,-0.407,-0.291,-0.12,-0.266,-0.372,-0.238,0.006,-0.098,-0.185,-0.336,-0.077,-0.082,-0.053
259,-0.253,-0.355,-0.121,-0.019,-0.379,-0.092,-0.445,-0.168,-0.4,-0.203,-0.534,-0.347,-0.479,-0.25,-0.395,-0.434,-0.009,-0.255,-0.423,-0.254,-0.053,-0.128,-0.237,-0.291,-0.136,-0.02,-0.016
258,-0.252,-0.301,-0.026,-0.073,-0.436,-0.089,-0.493,-0.267,-0.29,-0.31,-0.543,-0.322,-0.514,-0.201,-0.45,-0.584,-0.061,-0.361,-0.521,-0.101,-0.252,-0.17,-0.304,-0.175,-0.143,-0.084,-0.108
257,-0.31,-0.26,0.076,-0.131,-0.271,-0.272,-0.39,-0.417,-0.26,-0.199,-0.506,-0.356,-0.532,-0.209,-0.462,-0.529,-0.142,-0.442,-0.548,0.011,-0.374,-0.335,-0.38,-0.161,-0.119,-0.028,-0.192
256,-0.28,-0.27,-0.006,-0.149,-0.34,-0.23,-0.26,-0.549,-0.161,-0.198,-0.472,-0.388,-0.377,-0.193,-0.498,-0.472,-0.37,-0.381,-0.467,0.002,-0.327,-0.341,-0.358,-0.238,-0.055,-0.008,-0.217
255,-0.254,-0.232,-0.055,0.002,-0.315,-0.282,-0.196,-0.65,-0.005,-0.209,-0.359,-0.445,-0.355,-0.248,-0.459,-0.383,-0.436,-0.365,-0.281,-0.096,-0.285,-0.252,-0.324,-0.389,-0.121,0.085,-0.237
254,-0.285,-0.237,-0.207,0.081,-0.4,-0.26,-0.079,-0.677,-0.004,-0.206,-0.311,-0.411,-0.278,-0.239,-0.328,-0.346,-0.493,-0.483,-0.141,-0.195,-0.223,-0.245,-0.259,-0.353,-0.208,-0.082,-0.241
253,-0.37,-0.34,-0.168,0.121,-0.495,-0.279,-0.022,-0.579,-0.186,-0.332,-0.351,-0.337,-0.196,-0.282,-0.231,-0.279,-0.356,-0.396,-0.154,-0.266,-0.176,-0.262,-0.269,-0.156,-0.284,-0.091,-0.202
252,-0.388,-0.302,-0.172,0.044,-0.577,-0.285,-0.086,-0.453,-0.21,-0.349,-0.272,-0.27,-0.259,-0.442,-0.161,-0.301,-0.453,-0.414,-0.286,-0.279,-0.228,-0.229,-0.204,-0.087,-0.258,-0.254,-0.307
251,-0.465,-0.345,-0.234,-0.036,-0.546,-0.29,-0.259,-0.509,-0.32,-0.365,-0.245,-0.224,-0.397,-0.436,-0.16,-0.242,-0.398,-0.411,-0.458,-0.209,-0.291,-0.339,-0.133,-0.125,-0.084,-0.295,-0.268
250,-0.448,-0.354,-0.32,-0.114,-0.562,-0.288,-0.423,-0.569,-0.468,-0.424,-0.306,-0.242,-0.26,-0.431,-0.195,-0.202,-0.462,-0.298,-0.544,-0.165,-0.307,-0.374,-0.265,-0.25,0.043,-0.336,-0.288
249,-0.44,-0.515,-0.41,-0.176,-0.526,-0.345,-0.546,-0.619,-0.504,-0.493,-0.306,-0.275,-0.411,-0.333,-0.199,-0.292,-0.503,-0.315,-0.428,-0.172,-0.338,-0.459,-0.41,-0.389,-0.017,-0.277,-0.348
248,-0.429,-0.638,-0.396,-0.374,-0.654,-0.256,-0.571,-0.641,-0.576,-0.487,-0.295,-0.178,-0.39,-0.353,-0.243,-0.471,-0.548,-0.362,-0.442,-0.234,-0.328,-0.399,-0.412,-0.398,-0.251,-0.381,-0.458
247,-0.478,-0.712,-0.356,-0.513,-0.621,-0.398,-0.48,-0.697,-0.593,-0.564,-0.295,-0.162,-0.381,-0.404,-0.308,-0.708,-0.415,-0.349,-0.475,-0.364,-0.266,-0.329,-0.49,-0.403,-0.381,-0.486,-0.512
246,-0.541,-0.741,-0.41,-0.682,-0.72,-0.579,-0.525,-0.693,-0.495,-0.627,-0.309,-0.303,-0.309,-0.58,-0.318,-0.779,-0.394,-0.359,-0.655,-0.539,-0.245,-0.263,-0.481,-0.45,-0.453,-0.647,-0.611
245,-0.679,-0.82,-0.556,-0.753,-0.799,-0.667,-0.625,-0.659,-0.412,-0.725,-0.442,-0.484,-0.359,-0.686,-0.397,-0.785,-0.367,-0.5,-0.846,-0.446,-0.401,-0.383,-0.463,-0.538,-0.446,-0.726,-0.654
244,-0.771,-0.821,-0.742,-0.748,-0.775,-0.828,-0.746,-0.707,-0.487,-0.811,-0.598,-0.76,-0.432,-0.856,-0.514,-0.8,-0.451,-0.566,-1.076,-0.505,-0.628,-0.503,-0.576,-0.654,-0.535,-0.774,-0.672
243,-0.874,-0.958,-0.933,-0.744,-0.887,-0.964,-0.955,-0.853,-0.56,-0.979,-0.86,-0.867,-0.676,-1.006,-0.754,-0.844,-0.647,-0.814,-1.192,-0.621,-0.899,-0.704,-0.898,-0.718,-0.673,-0.847,-0.71
242,-1.023,-1.071,-1.054,-0.811,-1.073,-0.974,-1.064,-1.004,-0.693,-1.13,-1.122,-0.904,-0.806,-1.192,-0.903,-0.974,-0.949,-1.013,-1.224,-0.776,-1.063,-0.876,-1.184,-0.772,-0.953,-0.931,-0.822
241,-1.208,-1.174,-1.257,-0.904,-1.184,-1.068,-1.165,-1.206,-0.914,-1.299,-1.278,-1.015,-1.062,-1.397,-1.011,-1.127,-1.051,-1.201,-1.355,-1.099,-1.21,-1.139,-1.426,-0.965,-1.217,-1.061,-0.934
240,-1.395,-1.424,-1.512,-1.123,-1.395,-1.343,-1.437,-1.36,-1.126,-1.464,-1.603,-1.19,-1.307,-1.754,-1.153,-1.314,-1.419,-1.474,-1.498,-1.427,-1.342,-1.444,-1.547,-1.194,-1.362,-1.161,-1.091
239,-1.686,-1.747,-1.761,-1.356,-1.652,-1.665,-1.667,-1.602,-1.324,-1.71,-1.93,-1.385,-1.647,-1.978,-1.37,-1.54,-1.827,-1.832,-1.743,-1.66,-1.525,-1.776,-1.689,-1.437,-1.378,-1.336,-1.291
238,-2.009,-1.985,-2.006,-1.778,-2.028,-2.081,-2.014,-2.004,-1.832,-2.048,-2.161,-1.834,-2.11,-2.224,-1.776,-1.8,-2.202,-2.052,-2.079,-1.992,-1.892,-2.031,-1.834,-1.613,-1.447,-1.603,-1.483
237,-2.399,-2.473,-2.319,-2.296,-2.346,-2.476,-2.48,-2.451,-2.177,-2.508,-2.594,-2.243,-2.547,-2.566,-2.265,-2.133,-2.591,-2.438,-2.419,-2.4,-2.263,-2.325,-2.116,-1.838,-1.61,-1.875,-1.63
236,-2.899,-2.958,-2.707,-2.82,-2.869,-2.876,-3.073,-2.868,-2.816,-3.098,-2.965,-2.874,-3.082,-2.981,-2.842,-2.669,-3.004,-2.855,-2.743,-2.857,-2.642,-2.673,-2.469,-2.06,-2.043,-2.164,-1.877
235,-3.519,-3.442,-3.303,-3.417,-3.513,-3.411,-3.776,-3.34,-3.523,-3.598,-3.416,-3.483,-3.665,-3.6,-3.429,-3.337,-3.422,-3.484,-3.251,-3.362,-3.166,-3.251,-2.914,-2.436,-2.463,-2.396,-2.107
234,-4.219,-4.13,-4.001,-4.111,-4.175,-4.15,-4.524,-3.778,-4.211,-4.125,-4.086,-4.057,-4.298,-4.301,-4.133,-4,-4.15,-4.156,-3.964,-3.984,-3.775,-3.852,-3.393,-2.901,-2.885,-2.452,-2.348
233,-5.019,-4.856,-4.815,-4.896,-4.911,-4.835,-5.167,-4.491,-4.834,-4.762,-4.836,-4.695,-5.001,-5.043,-4.885,-4.722,-4.899,-4.802,-4.791,-4.549,-4.323,-4.306,-3.849,-3.274,-3.1,-2.561,-2.537
232,-5.768,-5.521,-5.697,-5.657,-5.719,-5.658,-5.809,-5.262,-5.598,-5.442,-5.511,-5.454,-5.697,-5.587,-5.627,-5.454,-5.568,-5.241,-5.441,-5.148,-4.9,-4.689,-4.469,-3.631,-3.429,-2.812,-2.85
231,-6.372,-6.086,-6.3,-6.28,-6.399,-6.273,-6.297,-6.149,-6.107,-6.047,-6.142,-6.01,-6.325,-6.017,-6.272,-6.073,-6.058,-5.805,-6.013,-5.73,-5.305,-5.217,-5.047,-3.94,-3.852,-3.172,-3.078
230,-6.822,-6.594,-6.821,-6.778,-6.848,-6.641,-6.663,-6.726,-6.583,-6.493,-6.604,-6.453,-6.782,-6.427,-6.718,-6.499,-6.461,-6.181,-6.354,-6.264,-5.72,-5.637,-5.438,-4.305,-4.2,-3.62,-3.326
229,-7.12,-6.84,-7.135,-7.231,-7.073,-6.961,-7.007,-7.049,-6.911,-6.679,-6.984,-6.803,-7.083,-6.726,-6.938,-6.805,-6.686,-6.595,-6.433,-6.587,-6.054,-5.883,-5.688,-4.576,-4.405,-4.063,-3.619
228,-7.366,-7.078,-7.291,-7.322,-7.168,-7.176,-7.231,-7.081,-7.194,-6.858,-7.178,-7.12,-7.21,-6.836,-7.14,-6.996,-6.967,-6.878,-6.671,-6.833,-6.416,-6.214,-5.8,-4.893,-4.672,-4.335,-3.931
227,-7.566,-7.333,-7.469,-7.592,-7.298,-7.414,-7.433,-7.305,-7.446,-7.149,-7.219,-7.424,-7.397,-7.193,-7.242,-7.082,-7.21,-7.142,-6.92,-6.994,-6.695,-6.521,-5.917,-5.085,-4.81,-4.6,-4.171
226,-7.817,-7.581,-7.645,-7.71,-7.514,-7.732,-7.618,-7.52,-7.697,-7.524,-7.31,-7.651,-7.675,-7.471,-7.449,-7.326,-7.472,-7.249,-7.14,-7.193,-6.968,-6.745,-6.14,-5.323,-5.089,-4.75,-4.464
225,-8.059,-7.984,-7.974,-7.859,-7.811,-8.048,-7.897,-7.851,-7.869,-7.965,-7.518,-7.823,-7.818,-7.727,-7.676,-7.684,-7.782,-7.53,-7.346,-7.299,-7.131,-7.101,-6.349,-5.516,-5.425,-4.91,-4.548
224,-8.329,-8.219,-8.31,-8.075,-8.026,-8.364,-8.15,-8.158,-8.085,-8.289,-7.947,-8.141,-7.962,-8.012,-7.95,-7.874,-8,-7.706,-7.754,-7.6,-7.242,-7.269,-6.58,-5.983,-5.725,-5.066,-4.656
223,-8.53,-8.469,-8.609,-8.321,-8.137,-8.706,-8.291,-8.426,-8.238,-8.301,-8.277,-8.375,-8.157,-8.271,-8.23,-8.183,-8.206,-7.985,-8.032,-7.929,-7.482,-7.325,-6.885,-6.283,-5.872,-5.136,-4.795
222,-8.705,-8.764,-8.857,-8.442,-8.222,-8.747,-8.347,-8.599,-8.39,-8.434,-8.563,-8.511,-8.408,-8.466,-8.379,-8.443,-8.387,-8.26,-8.394,-8.11,-7.775,-7.513,-7.098,-6.48,-5.983,-5.301,-4.922
221,-8.819,-8.86,-9.034,-8.632,-8.386,-8.841,-8.399,-8.735,-8.426,-8.552,-8.638,-8.618,-8.725,-8.736,-8.395,-8.646,-8.535,-8.447,-8.517,-8.246,-7.953,-7.734,-7.211,-6.501,-5.969,-5.424,-5.076
220,-8.883,-8.892,-9.042,-8.65,-8.57,-8.821,-8.572,-8.857,-8.499,-8.691,-8.68,-8.742,-8.903,-8.849,-8.576,-8.88,-8.499,-8.614,-8.61,-8.434,-8.21,-7.891,-7.349,-6.52,-6.141,-5.587,-5.2
219,-8.916,-8.993,-9.188,-8.845,-8.85,-8.8,-8.921,-9.001,-8.676,-8.932,-8.62,-8.967,-9.032,-8.877,-8.686,-8.896,-8.551,-8.721,-8.603,-8.43,-8.326,-7.944,-7.452,-6.626,-6.384,-5.773,-5.269
218,-9.015,-9.122,-9.186,-9.047,-9.061,-8.985,-9.063,-9.038,-8.984,-9.18,-8.731,-9.132,-9.152,-8.798,-8.838,-8.909,-8.594,-8.677,-8.631,-8.513,-8.201,-8.065,-7.342,-6.832,-6.544,-5.872,-5.377
217,-9.13,-9.276,-9.043,-9.134,-9.218,-9.095,-9.087,-9.109,-9.116,-9.324,-8.873,-9.209,-9.163,-8.83,-9.027,-8.845,-8.52,-8.794,-8.629,-8.654,-8.231,-8.126,-7.427,-7.031,-6.648,-5.846,-5.55
216,-9.29,-9.437,-9.054,-9.26,-9.245,-9.178,-9.062,-9.134,-9.224,-9.394,-8.971,-9.218,-9.131,-9.026,-9.035,-8.955,-8.719,-8.989,-8.734,-8.793,-8.52,-8.15,-7.533,-7.129,-6.672,-5.789,-5.655
215,-9.525,-9.597,-9.247,-9.424,-9.384,-9.348,-9.24,-9.223,-9.216,-9.47,-9.126,-9.241,-9.263,-9.311,-9.136,-9.158,-9.021,-9.053,-8.856,-8.949,-8.685,-8.328,-7.572,-7.242,-6.688,-5.925,-5.833
214,-9.714,-9.691,-9.467,-9.632,-9.582,-9.517,-9.44,-9.381,-9.36,-9.588,-9.457,-9.458,-9.471,-9.608,-9.376,-9.383,-9.174,-9.226,-9.042,-9.06,-8.896,-8.532,-7.859,-7.428,-6.96,-6.233,-5.946
213,-9.972,-9.901,-9.831,-9.898,-9.833,-9.887,-9.781,-9.631,-9.759,-9.725,-9.708,-9.692,-9.845,-9.889,-9.722,-9.614,-9.468,-9.369,-9.395,-9.242,-9.242,-8.783,-8.182,-7.605,-7.156,-6.667,-6.117
212,-10.294,-10.217,-10.19,-10.275,-10.135,-10.401,-10.066,-10.153,-10.095,-9.953,-10.133,-10.094,-10.216,-10.147,-10.135,-10.06,-9.744,-9.57,-9.65,-9.581,-9.584,-9.194,-8.568,-7.976,-7.494,-7.16,-6.332
211,-10.773,-10.559,-10.609,-10.631,-10.537,-10.966,-10.457,-10.811,-10.531,-10.37,-10.557,-10.639,-10.641,-10.641,-10.584,-10.384,-10.169,-10.206,-10.124,-10.045,-10.091,-9.589,-9.065,-8.546,-7.936,-7.522,-6.717
210,-11.365,-11.026,-11.251,-11.041,-11.073,-11.47,-10.977,-11.359,-11.067,-10.962,-11.068,-11.201,-11.174,-11.138,-10.984,-10.898,-10.708,-10.955,-10.56,-10.579,-10.689,-10.104,-9.621,-8.984,-8.227,-7.841,-7.118
209,-11.893,-11.547,-11.782,-11.57,-11.644,-11.907,-11.571,-11.823,-11.582,-11.49,-11.539,-11.846,-11.651,-11.695,-11.523,-11.524,-11.409,-11.624,-11.086,-10.946,-11.16,-10.527,-10.044,-9.429,-8.551,-8.346,-7.681
208,-12.302,-12.097,-12.262,-12.009,-12.228,-12.205,-12.016,-12.087,-12.045,-11.992,-11.918,-12.385,-12.027,-12.103,-12.011,-11.998,-11.837,-12.021,-11.608,-11.394,-11.58,-11.005,-10.424,-9.901,-8.944,-8.77,-8.165
207,-12.444,-12.487,-12.401,-12.257,-12.468,-12.33,-12.414,-12.144,-12.312,-12.248,-11.992,-12.334,-12.286,-12.251,-12.198,-12.148,-12.177,-12.22,-11.896,-11.602,-11.819,-11.297,-10.731,-10.109,-9.475,-9.3,-8.66
206,-12.291,-12.37,-12.164,-12.215,-12.263,-12.116,-12.165,-12.139,-11.969,-12.091,-11.795,-11.997,-12.11,-12.084,-11.961,-11.918,-11.98,-11.891,-11.657,-11.599,-11.609,-11.3,-10.713,-10.365,-9.961,-9.73,-9.01
205,-11.735,-11.838,-11.562,-11.77,-11.755,-11.551,-11.698,-11.563,-11.383,-11.435,-11.299,-11.368,-11.401,-11.447,-11.422,-11.256,-11.489,-11.454,-11.112,-11.079,-11.134,-10.854,-10.639,-10.586,-10.218,-10.131,-9.293
204,-10.742,-10.856,-10.732,-10.879,-10.687,-10.55,-10.846,-10.377,-10.53,-10.553,-10.638,-10.485,-10.495,-10.365,-10.456,-10.239,-10.477,-10.66,-10.21,-10.136,-10.337,-10.201,-10.367,-10.37,-10.271,-10.506,-9.644
203,-9.261,-9.398,-9.202,-9.132,-9.22,-9.178,-9.315,-8.888,-9.22,-9.085,-9.5,-9.283,-8.903,-8.95,-9.213,-8.973,-9.008,-9.328,-8.898,-8.87,-9.035,-9.092,-9.621,-9.957,-10.115,-10.62,-9.848
202,-7.216,-7.586,-7.298,-7.223,-7.478,-7.167,-7.523,-6.91,-7.432,-7.213,-7.724,-7.492,-7.076,-7.24,-7.465,-7.277,-6.841,-7.445,-7.22,-7.075,-7.479,-7.739,-8.459,-9.222,-9.709,-10.372,-9.833
201,-4.665,-5.38,-4.669,-4.814,-5.097,-4.665,-5.104,-4.559,-5.022,-4.847,-5.227,-5.003,-4.88,-5.13,-5.003,-5.212,-4.544,-5.048,-5.017,-4.8,-5.527,-5.994,-6.874,-8.236,-9.15,-9.95,-9.557
200,-1.783,-2.758,-1.85,-1.923,-2.189,-1.842,-1.968,-2.014,-2.053,-1.997,-2.092,-2.134,-2.033,-2.453,-1.974,-2.361,-1.721,-2.163,-2.403,-2.333,-3.028,-3.789,-4.855,-7.008,-8.212,-9.158,-8.88
199,1.339,0.435,1.349,1.149,0.961,0.999,1.053,1.097,1.117,1.193,1.25,1.168,1.194,0.83,1.363,1.006,0.895,0.804,0.554,0.414,-0.365,-1.347,-2.769,-5.379,-6.97,-8.21,-7.944
198,4.616,4.089,4.408,4.496,4.382,4.012,4.186,4.353,4.32,4.242,4.481,4.169,4.47,4.254,4.621,4.392,3.708,4.05,3.574,3.291,2.366,1.21,-0.603,-3.539,-5.753,-7.124,-6.75
